,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
203,BRONX LAB SCHOOL(XE),Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
204,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,M
205,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,M
206,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
207,Bronx Latin(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
208,Bronx Leadership Academy HS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
209,Bronx Leadership Academy HS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
210,Bronx Leadership Academy HS(XE) ,Juvenile Report,Off-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
211,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
212,Bronx Leadership Academy HS(XE) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
213,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,UTF,Metal,N,None,ROBBERY,,F
214,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,UTF,Metal,N,None,ROBBERY,,F
215,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,UTF,Metal,N,None,ROBBERY,,F
216,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
217,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
218,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
219,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
220,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
221,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
222,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
223,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
224,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
225,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
226,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
227,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
228,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
229,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
230,Bronx Little(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
231,BRONX REGIONAL HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
232,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
233,BRONX REGIONAL HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
234,Bronx River High School (XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
235,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
236,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
237,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
238,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
239,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
240,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
241,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
242,Bronx River High School (XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
243,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
244,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
245,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
246,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
247,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
248,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
249,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
250,BRONX THEATRE HS(XW) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISCON: FIGHTING,V
251,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
252,Bronxwood Preparatory Academy(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
253,Bronxwood Preparatory Academy(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
254,Bronxwood Preparatory Academy(XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
255,BROOKLYN ACADEMY HS(BN) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
256,BROOKLYN ACADEMY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
257,Brooklyn Brownstone School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
258,Brooklyn Collegiate(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
259,Brooklyn Collegiate(BN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
260,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
261,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
262,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
263,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
264,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
265,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
266,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
267,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
268,Brooklyn Democracy Academy(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
269,Brooklyn Democracy Academy(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
270,Brooklyn Democracy Academy(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
271,Brooklyn Democracy Academy(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
272,Brooklyn Frontiers HS(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
273,Brooklyn HS for Law & Technology(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
274,Brooklyn HS for Leadership & Community Service(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
275,BROOKLYN HS OF THE ARTS(BN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
276,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
277,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
278,Brooklyn Lab School(BN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
279,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
280,Brooklyn Lab School(BN),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
281,Brooklyn Lab School(BN),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
282,Brooklyn Lab School(BN),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
283,Brooklyn Lab School(BN),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
284,Brooklyn Lab School(BN),Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
285,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
286,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
287,Brooklyn Lab School(BN),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
288,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
289,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
290,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
291,BROOKLYN TECHNICAL HS(BN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,SEXUAL ABUSE,,M
292,BROOKLYN TECHNICAL HS(BN) ,PINS / Warrant,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
293,BROWNSVILLE ACADEMY HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
294,BROWNSVILLE ACADEMY HS(BN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
295,BROWNSVILLE ACADEMY HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
296,BROWNSVILLE ACADEMY HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
297,BROWNSVILLE ACADEMY HS(BN) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
298,BROWNSVILLE ACADEMY HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
299,BROWNSVILLE ACADEMY HS(BN) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
300,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
301,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
302,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
303,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
304,BUSHWICK COMMUNITY HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
305,BUSHWICK HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
306,BUSHWICK HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
307,BUSHWICK HS(BN) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,V
308,BUSHWICK HS(BN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
309,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
310,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
311,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
312,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
313,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
314,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
315,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
316,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
317,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
318,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
319,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
320,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
321,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
322,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
323,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
324,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
325,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
326,Business of Sports School(MS),Arrested,Off-Site,No,Random,N,N,N,DB,Metal,N,None,ROBBERY,,F
327,Business Technology Early College High School (QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
328,Business Technology Early College High School (QS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
329,Cambria Heights Academy(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
330,Cambria Heights Academy(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
331,Cambria Heights Academy(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
332,Cambria Heights Academy(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
333,CANARSIE HS(BS) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,UNL POS NOX MAT,,M
334,CANARSIE HS(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
335,CANARSIE HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
336,CANARSIE HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
337,CANARSIE HS(BS) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
338,CHELSEA CAREER & TECHNICAL EDUCATION HS(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
339,CHELSEA CAREER & TECHNICAL EDUCATION HS(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
340,CHELSEA CAREER & TECHNICAL EDUCATION HS(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
341,CHELSEA CAREER & TECHNICAL EDUCATION HS(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
342,CHOIR ACADEMY OF HARLEM(MN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
343,Christopher Avenue Community School(BN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
344,Christopher Avenue Community School(BN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
345,CHRISTOPHER COLUMBUS HS YABC(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
346,CHRISTOPHER COLUMBUS HS(XE) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
347,CHRISTOPHER COLUMBUS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
348,CHRISTOPHER COLUMBUS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
349,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
350,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
351,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,M
352,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,V
353,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
354,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
355,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
356,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
357,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
358,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
359,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,Off-Site,Yes,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
360,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
361,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
362,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
363,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,POSS. OF KNIFE,V
364,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
365,CITY AS SCHOOL HS (BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
366,CITY AS SCHOOL HS (MS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM TRESPASS,,M
367,CITY AS SCHOOL HS (MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
368,CLARA BARTON HS(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
369,CLARA BARTON HS(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
370,CLARA BARTON HS(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
371,CLARA BARTON HS(BS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
372,CLARA BARTON HS(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
373,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
374,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
375,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
376,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
377,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
378,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
379,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
380,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
381,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
382,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
383,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
384,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,,,V
385,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
386,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
387,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
388,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
389,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
390,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
391,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
392,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
393,COBBLE HILL SCHOOL OF AMERICAN STUDIES(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
394,College Point Collaborative (MS 379Q),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
395,College Point Collaborative (MS 379Q),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
396,College Point Collaborative (MS 379Q),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
397,Community Health Academy of the Heights(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
398,Community Health Academy of the Heights(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
399,COMMUNITY SCHOOL FOR SOCIAL JUSTICE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
400,COMMUNITY SCHOOL FOR SOCIAL JUSTICE(XW) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
401,COMMUNITY SCHOOL FOR SOCIAL JUSTICE(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
402,Community Voices Middle School(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
403,Community Voices Middle School(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
404,Community Voices Middle School(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
