,year,building_code,dbn,location_name,address,borough,register,major_crimes,other_crimes,non_criminal,property_crimes,violent_crimes,population_group,population_range,latitude,longitude
2594,2014-15,K309,,794 MONROE STREET CONSOLIDATED LOCATION,794 MONROE STREET,K,261,0.0,1.0,3.0,1.0,0.0,3C,251-500,40.688419,-73.924833
2595,2014-15,K310,20K310,The School For Future Leaders,942 62ND STREET,K,422,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.632478,-74.007645
2596,2014-15,K312,22K312,P.S. 312 Bergen Beach,7103 AVENUE T,K,898,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.621413,-73.908987
2597,2014-15,K313,13K483,The Urban Assembly School for Law and Justice,283 ADAMS STREET,K,448,,,,,,3C,251-500,40.694682,-73.988853
2598,2014-15,K313,13K527,Urban Assembly Institute of Math and Science for Y,283 ADAMS STREET,K,470,,,,,,3C,251-500,40.694682,-73.988853
2599,2014-15,K313,,283 ADAMS STREET CONSOLIDATED LOCATION,283 ADAMS STREET,K,918,0.0,2.0,5.0,1.0,1.0,5C,751-1000,40.694682,-73.988853
2600,2014-15,K314,20K503,PS 503: The School of Discovery,330 59 STREET,K,1083,,,,,,6C,1001-1250,40.642121,-74.018997
2601,2014-15,K314,20K506,P.S. 506: The School of Journalism & Technology,330 59 STREET,K,859,,,,,,5C,751-1000,40.642121,-74.018997
2602,2014-15,K314,,330 59 STREET CONSOLIDATED LOCATION,330 59 STREET,K,1942,1.0,2.0,2.0,3.0,0.0,9C,1751-2000,40.642121,-74.018997
2603,2014-15,K316,17K316,P.S. 316 Elijah Stroud,750 CLASSON AVENUE,K,360,,,,,,3C,251-500,40.674406,-73.960254
2604,2014-15,K316,17K353,Elijah Stroud Middle School,750 CLASSON AVENUE,K,253,,,,,,3C,251-500,40.674406,-73.960254
2605,2014-15,K316,,750 CLASSON AVENUE CONSOLIDATED LOCATION,750 CLASSON AVENUE,K,613,1.0,1.0,3.0,2.0,0.0,4C,501-750,40.674406,-73.960254
2606,2014-15,K317,13K133,P.S. 133 William A. Butler,610 BALTIC STREET,K,560,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.680428,-73.980491
2607,2014-15,K320,17K352,Ebbets Field Middle School,46 MCKEEVER PLACE,K,233,,,,,,2C,1-250,40.665035,-73.959031
2608,2014-15,K320,17K375,P.S. 375 Jackie Robinson School,46 MCKEEVER PLACE,K,496,,,,,,3C,251-500,40.665035,-73.959031
2609,2014-15,K320,,46 MCKEEVER PLACE CONSOLIDATED LOCATION,46 MCKEEVER PLACE,K,729,1.0,0.0,1.0,0.0,1.0,4C,501-750,40.665035,-73.959031
2610,2014-15,K321,15K321,P.S. 321 William Penn,180 7 AVENUE,K,1472,0.0,1.0,0.0,0.0,1.0,7C,1251-1500,40.67146,-73.977783
2611,2014-15,K324,16K267,"M.S. 267 Math, Science & Technology",800 GATES AVENUE,K,227,,,,,,2C,1-250,40.68832,-73.932275
2612,2014-15,K324,84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL(BN),800 GATES AVENUE,K,,,,,,,,,40.68832,-73.932275
2613,2014-15,K324,84K649,LA CIMA CHARTER SCHOOL(BN),800 GATES AVENUE,K,,,,,,,,,40.68832,-73.932275
2614,2014-15,K324,,800 GATES AVENUE CONSOLIDATED LOCATION,800 GATES AVENUE,K,227,2.0,4.0,4.0,3.0,3.0,2C,1-250,40.68832,-73.932275
2615,2014-15,K327,23K327,P.S. 327 Dr. Rose B. English,111 BRISTOL STREET,K,598,1.0,4.0,7.0,2.0,2.0,4C,501-750,40.668475,-73.912351
2616,2014-15,K328,19K328,P.S. 328 Phyllis Wheatley,330 ALABAMA AVENUE,K,288,,,,,,3C,251-500,40.668167,-73.897835
2617,2014-15,K328,19K769,HYDE LEADERSHIP CHARTER SCHOOL BROOKLYN(BN),330 ALABAMA AVENUE,K,,,,,,,,,40.668167,-73.897835
2618,2014-15,K328,,330 ALABAMA AVENUE CONSOLIDATED LOCATION,330 ALABAMA AVENUE,K,288,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.668167,-73.897835
2619,2014-15,K329,21K329,P.S. 329 Surfside,2929 WEST  30 STREET,K,450,0.0,2.0,1.0,1.0,1.0,3C,251-500,40.574607,-73.996292
2620,2014-15,K331,20K030,PS/IS 30 Mary White Ovington,7002 4TH AVENUE,K,621,0.0,3.0,1.0,2.0,1.0,4C,501-750,40.63359,-74.023948
2621,2014-15,K332,23K401,Christopher Avenue Community School,51 CHRISTOPHER AVENUE,K,317,,,,,,3C,251- 500,40.672462,-73.906552
2622,2014-15,K332,23K775,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL(BN),51 CHRISTOPHER AVENUE,K,,,,,,,,,40.672462,-73.906552
2623,2014-15,K332,,51 CHRISTOPHER AVENUE CONSOLIDATED LOCATION,51 CHRISTOPHER AVENUE,K,317,0.0,0.0,2.0,0.0,0.0,3C,251-500,40.672462,-73.906552
2624,2014-15,K333,15K516,Sunset Park Avenues Elementary School,4222 4th Avenue,K,197,0.0,0.0,1.0,0.0,0.0,2C,1-250,40.650785,-74.008105
2625,2014-15,K335,16K335,P.S. 335 Granville T. Woods,130 ROCHESTER AVENUE,K,329,,,,,,3C,251-500,40.674656,-73.927794
2626,2014-15,K335,16K584,M.S. 584,130 ROCHESTER AVENUE,K,104,,,,,,2C,1-250,40.674656,-73.927794
2627,2014-15,K335,,130 ROCHESTER AVENUE CONSOLIDATED LOCATION,130 ROCHESTER AVENUE,K,433,0.0,1.0,5.0,1.0,0.0,3C,251-500,40.674656,-73.927794
2628,2014-15,K345,19K345,P.S. 345 Patrolman Robert Bolden,111 BERRIMAN STREET,K,634,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.676129,-73.880337
2629,2014-15,M002,02M002,P.S. 002 Meyer London,122 HENRY STREET,M,760,0.0,0.0,1.0,0.0,0.0,5C,751-1000,40.713273,-73.991339
2630,2014-15,K346,19K346,P.S. 346 Abe Stark,1400 PENNSYLVANIA AVENUE,K,635,,,,,,4C,501-750,40.64726,-73.881114
2631,2014-15,K346,19K452,Frederick Douglass Academy VIII Middle School,1400 PENNSYLVANIA AVENUE,K,289,,,,,,3C,251-500,40.64726,-73.881114
2632,2014-15,K346,,1400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,1400 PENNSYLVANIA AVENUE,K,924,1.0,0.0,4.0,0.0,1.0,5C,751-1000,40.64726,-73.881114
2633,2014-15,K356,23K156,P.S. 156 Waverly,104 SUTTER AVENUE,K,810,,,,,,5C,751-1000,40.665965,-73.918107
2634,2014-15,K356,23K392,I.S. 392,104 SUTTER AVENUE,K,269,,,,,,3C,251-500,40.665965,-73.918107
2635,2014-15,K356,,104 SUTTER AVENUE CONSOLIDATED LOCATION,104 SUTTER AVENUE,K,1079,0.0,1.0,2.0,0.0,1.0,6C,1001-1250,40.665965,-73.918107
2636,2014-15,K364,19K364,I.S. 364 Gateway,1426 FREEPORT LOOP,K,346,0.0,1.0,1.0,0.0,0.0,3C,251-500,40.645806,-73.881671
2637,2014-15,K366,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,965 EAST 107TH STREET,K,509,0.0,1.0,1.0,1.0,0.0,4C,501-750,40.647323,-73.892022
2638,2014-15,K369,75K369,P.S. K369  - Coy L. Cox School,383 STATE STREET,K,652,2.0,1.0,1.0,0.0,3.0,4C,501-750,40.687257,-73.983579
2639,2014-15,K370,75K370,P.S. 370,3000 WEST 1 STREET,K,229,,,,,,2C,1-250,40.57752,-73.969517
2640,2014-15,K370,75K503,Home Instruction - Brooklyn,3000 WEST 1 STREET,K,118,,,,,,2C,1-250,40.57752,-73.969517
2641,2014-15,K370,,3000 WEST 1 STREET CONSOLIDATED LOCATION,3000 WEST 1 STREET,K,347,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.57752,-73.969517
2642,2014-15,K371,75K371,P.S. 371 - Lillian L. Rashkis,355 37 STREET,K,272,5.0,13.0,11.0,11.0,7.0,3C,251-500,40.654293,-74.005889
2643,2014-15,K376,32K376,P.S. 376,194 HARMAN STREET,K,595,0.0,2.0,0.0,2.0,0.0,4C,501-750,40.698021,-73.920711
2644,2014-15,K377,32K377,P.S. 377 Alejandrina B. De Gautier,200 WOODBINE STREET,K,485,,,,,,3C,251-500,40.694018,-73.915263
2645,2014-15,K377,32K784,ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL(BN),200 WOODBINE STREET,K,,,,,,,,,40.694018,-73.915263
2646,2014-15,K377,,200 WOODBINE STREET CONSOLIDATED LOCATION,200 WOODBINE STREET,K,485,0.0,0.0,2.0,0.0,0.0,3C,251-500,40.694018,-73.915263
2647,2014-15,K380,14K380,P.S. 380 John Wayne Elementary,370 MARCY AVENUE,K,658,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.702427,-73.952985
2648,2014-15,K383,32K383,J.H.S. 383 Philippa Schuyler,1300 GREENE AVENUE,K,918,,,,,,5C,751-1000,40.697781,-73.919777
2649,2014-15,K383,84K538,ACHIEVEMENT FIRST BUSHWICK Charter School,1300 GREENE AVENUE,K,,,,,,,,,40.697781,-73.919777
2650,2014-15,K383,,1300 GREENE AVENUE CONSOLIDATED LOCATION,1300 GREENE AVENUE,K,918,0.0,4.0,3.0,4.0,0.0,5C,751-1000,40.697781,-73.919777
2651,2014-15,K384,32K384,P.S. /I.S. 384 Frances E. Carter,242 COOPER STREET,K,688,0.0,2.0,0.0,0.0,2.0,4C,501-750,40.690353,-73.904803
2652,2014-15,Q106,27Q106,P.S. 106,180 BEACH  35 STREET,Q,210,0.0,2.0,0.0,2.0,0.0,2C,1-250,40.593779,-73.767199
2653,2014-15,K390,17K334,Middle School for Academic and Social Excellence,1224 PARK PLACE,K,129,,,,,,2C,1-250,40.672713,-73.936924
2654,2014-15,K390,17K354,The School of Integrated Learning,1224 PARK PLACE,K,226,,,,,,2C,1-250,40.672713,-73.936924
2655,2014-15,K390,17K357,KIPP AMP CHARTER SCHOOL(BN) ,1224 PARK PLACE,K,,,,,,,,,40.672713,-73.936924
2656,2014-15,K390,,1224 PARK PLACE CONSOLIDATED LOCATION,1224 PARK PLACE,K,355,0.0,0.0,2.0,0.0,0.0,3C,251-500,40.672713,-73.936924
2657,2014-15,K391,17K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL(BS),790 EAST NEW YORK AVENUE,K,,,,,,,,,40.662447,-73.936382
2658,2014-15,K391,17K722,New Heights Middle School,790 EAST NEW YORK AVENUE,K,324,,,,,,3C,251- 500,40.662447,-73.936382
2659,2014-15,K391,,790 EAST NEW YORK AVENUE CONSOLIDATED LOCATION,790 EAST NEW YORK AVENUE,K,324,3.0,7.0,3.0,6.0,3.0,3C,251-500,40.662447,-73.936382
2660,2014-15,K395,22K109,P.S. 109,1001 EAST  45 STREET,K,625,1.0,1.0,1.0,1.0,1.0,4C,501-750,40.636455,-73.933582
2661,2014-15,K396,23K396,P.S. K396,110 CHESTER STREET,K,263,0.0,1.0,0.0,1.0,0.0,3C,251-500,40.668856,-73.911499
2662,2014-15,K397,17K397,P.S. 397 Foster-Laurie,490 FENIMORE STREET,K,314,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.658939,-73.94629
2663,2014-15,K398,17K398,P.S. 398 Walter Weaver,60 EAST  94 STREET,K,415,,,,,,3C,251-500,40.663559,-73.926959
2664,2014-15,K398,17K770,P.S. 770 New American Academy,60 EAST  94 STREET,K,294,,,,,,3C,251-500,40.663559,-73.926959
2665,2014-15,K398,,60 EAST  94 STREET CONSOLIDATED LOCATION,60 EAST  94 STREET,K,709,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.663559,-73.926959
2666,2014-15,K399,17K399,P.S. 399 Stanley Eugene Clark,2707 ALBEMARLE ROAD,K,501,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.648044,-73.951891
2667,2014-15,K400,21K337,International High School at Lafayette,2630 BENSON AVENUE,K,358,,,,,,3C,251-500,40.594291,-73.98577
2668,2014-15,K400,21K348,High School of Sports Management,2630 BENSON AVENUE,K,290,,,,,,3C,251-500,40.594291,-73.98577
2669,2014-15,K400,21K468,Kingsborough Early College School,2630 BENSON AVENUE,K,564,,,,,,4C,501-750,40.594291,-73.98577
2670,2014-15,K400,21K559,Life Academy High School for Film and Music,2630 BENSON AVENUE,K,271,,,,,,3C,251-500,40.594291,-73.98577
2671,2014-15,K400,21K572,Expeditionary Learning School for Community Leader,2630 BENSON AVENUE,K,271,,,,,,3C,251-500,40.594291,-73.98577
2672,2014-15,K400,,2630 BENSON AVENUE CONSOLIDATED LOCATION,2630 BENSON AVENUE,K,1754,1.0,7.0,10.0,6.0,1.0,9C,1751-2000,40.594291,-73.98577
2673,2014-15,K405,22K405,Midwood High School,2839 BEDFORD AVENUE,K,3787,0.0,5.0,5.0,2.0,3.0,12C,3001-4000,40.633237,-73.952929
2674,2014-15,K410,21K410,Abraham Lincoln High School,2800 OCEAN PARKWAY,K,2341,,,,,,10C,2001-2500,40.581681,-73.967308
2675,2014-15,K410,21K411,Abraham Lincoln Yabc,2800 OCEAN PARKWAY,K,253,,,,,,3C,251-500,40.581681,-73.967308
2676,2014-15,K410,,2800 OCEAN PARKWAY CONSOLIDATED LOCATION,2800 OCEAN PARKWAY,K,2594,3.0,7.0,32.0,2.0,8.0,11C,2501-3000,40.581681,-73.967308
2677,2014-15,K425,22K425,James Madison High School,3787 BEDFORD AVENUE,K,3088,4.0,14.0,28.0,10.0,7.0,12C,3001-4000,40.609912,-73.948512
2678,2014-15,K415,18K563,It Takes a Village Academy,5800 TILDEN AVENUE,K,566,,,,,,4C,501-750,40.648657,-73.922171
2679,2014-15,K415,18K569,Kurt Hahn Expeditionary Learning School,5800 TILDEN AVENUE,K,341,,,,,,3C,251-500,40.648657,-73.922171
2680,2014-15,K415,18K629,Cultural Academy for the Arts and Sciences,5800 TILDEN AVENUE,K,353,,,,,,3C,251-500,40.648657,-73.922171
2681,2014-15,K415,84K736 ,New American Academy Charter School,5800 TILDEN AVENUE,K,,,,,,,,,40.648657,-73.922171
2682,2014-15,K415,,5800 TILDEN AVENUE CONSOLIDATED LOCATION,5800 TILDEN AVENUE,K,1260,7.0,18.0,6.0,20.0,5.0,7C,1251-1500,40.648657,-73.922171
2683,2014-15,K420,19K583,Multicultural High School,999 JAMAICA AVENUE,K,229,,,,,,2C,1-250,40.691146,-73.868328
2684,2014-15,K420,19K618,Academy of Innovative Technology,999 JAMAICA AVENUE,K,413,,,,,,3C,251-500,40.691146,-73.868328
2685,2014-15,K420,19K639,Brooklyn Lab School,999 JAMAICA AVENUE,K,334,,,,,,3C,251-500,40.691146,-73.868328
2686,2014-15,K420,19K659,Cypress Hills Collegiate Preparatory School,999 JAMAICA AVENUE,K,330,,,,,,3C,251-500,40.691146,-73.868328
2687,2014-15,K420,19K764,The Urban Assembly School for Collaborative Health,999 JAMAICA AVENUE,K,62,,,,,,2C,1-250,40.691146,-73.868328
2688,2014-15,K420,,999 JAMAICA AVENUE CONSOLIDATED LOCATION,999 JAMAICA AVENUE,K,1368,4.0,9.0,21.0,2.0,11.0,7C,1251-1500,40.691146,-73.868328
2689,2014-15,K422,19K404,Academy for Young Writers,1065 ELTON STREET,K,538,,,,,,4C,501-750,40.657459,-73.874756
2690,2014-15,K422,19K422,Spring Creek Community School,1065 ELTON STREET,K,229,,,,,,2C,1-250,40.657459,-73.874756
2691,2014-15,K422,,1065 ELTON STREET CONSOLIDATED LOCATION,1065 ELTON STREET,K,767,1.0,6.0,2.0,3.0,3.0,5C,751-1000,40.657459,-73.874756
2692,2014-15,K430,13K430,Brooklyn Technical High School,29 FT GREENE PLACE,K,5447,2.0,6.0,9.0,5.0,1.0,13C,4000+,40.688834,-73.976905
2693,2014-15,K435,19K431,Thomas Jefferson Yabc,400 PENNSYLVANIA AVENUE,K,269,,,,,,3C,251-500,40.667456,-73.894747
2694,2014-15,K435,19K502,FDNY High School for Fire and Life Safety,400 PENNSYLVANIA AVENUE,K,324,,,,,,3C,251-500,40.667456,-73.894747
2695,2014-15,K435,19K504,High School for Civil Rights,400 PENNSYLVANIA AVENUE,K,319,,,,,,3C,251-500,40.667456,-73.894747
2696,2014-15,K435,19K507,Performing Arts and Technology High School,400 PENNSYLVANIA AVENUE,K,406,,,,,,3C,251-500,40.667456,-73.894747
2697,2014-15,K435,19K510,World Academy for Total Community Health High Scho,400 PENNSYLVANIA AVENUE,K,284,,,,,,3C,251-500,40.667456,-73.894747
2698,2014-15,K435,,400 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,400 PENNSYLVANIA AVENUE,K,1602,2.0,4.0,24.0,3.0,2.0,8C,1501-1750,40.667456,-73.894747
2699,2014-15,K440,17K524,International High School at Prospect Heights,883 CLASSON AVENUE,K,414,,,,,,3C,251-500,40.670349,-73.961695
2700,2014-15,K440,17K528,The High School for Global Citizenship,883 CLASSON AVENUE,K,246,,,,,,2C,1-250,40.670349,-73.961695
2701,2014-15,K440,17K547,Brooklyn Academy of Science and the Environment,883 CLASSON AVENUE,K,453,,,,,,3C,251-500,40.670349,-73.961695
2702,2014-15,K440,17K548,Brooklyn School for Music & Theatre,883 CLASSON AVENUE,K,386,,,,,,3C,251-500,40.670349,-73.961695
2703,2014-15,K440,,883 CLASSON AVENUE CONSOLIDATED LOCATION,883 CLASSON AVENUE,K,1499,1.0,9.0,22.0,5.0,3.0,7C,1251-1500,40.670349,-73.961695
2704,2014-15,K445,20K445,New Utrecht High School,1601 80 STREET,K,3480,1.0,5.0,14.0,4.0,2.0,12C,3001-4000,40.613262,-74.003404
2705,2014-15,K450,14K474,PROGRESS High School for Professional Careers,850 GRAND STREET,K,1098,,,,,,6C,1001-1250,40.712184,-73.939722
2706,2014-15,K450,14K477,School for Legal Studies,850 GRAND STREET,K,598,,,,,,4C,501-750,40.712184,-73.939722
2707,2014-15,K450,14K478,"The High School for Enterprise, Business and Techn",850 GRAND STREET,K,1001,,,,,,6C,1001-1250,40.712184,-73.939722
2708,2014-15,K450,,850 GRAND STREET CONSOLIDATED LOCATION,850 GRAND STREET,K,2697,4.0,19.0,61.0,15.0,6.0,11C,2501-3000,40.712184,-73.939722
2709,2014-15,K455,16K455,Boys and Girls High School,1700 FULTON STREET,K,648,,,,,,4C,501-750,40.67944,-73.932407
2710,2014-15,K455,16K669,Research and Service High School,1700 FULTON STREET,K,209,,,,,,2C,1-250,40.67944,-73.932407
2711,2014-15,K455,16K765,Nelson Mandela High School,1700 FULTON STREET,K,124,,,,,,2C,1-250,40.67944,-73.932407
2712,2014-15,K455,16K959,BOYS AND GIRLS YABC,1700 FULTON STREET,K,230,,,,,,2C,1-250,40.67944,-73.932407
2713,2014-15,K455,,1700 FULTON STREET CONSOLIDATED LOCATION,1700 FULTON STREET,K,1211,3.0,3.0,23.0,5.0,1.0,6C,1001-1250,40.67944,-73.932407
2714,2014-15,K458,13K553,Brooklyn Academy High School,832 MARCY AVENUE,K,176,,,,,,2C,1-250,40.685004,-73.947152
2715,2014-15,K458,13K575,Bedford Stuyvesant Preparatory High School,832 MARCY AVENUE,K,143,,,,,,2C,1-250,40.685004,-73.947152
2716,2014-15,K458,13K648,Bedford Stuyvesant Collegiate -Uncommon Collegiate Charter High School,832 MARCY AVENUE,K,,,,,,,,,40.685004,-73.947152
2717,2014-15,K458,13K710,Brownsville Collegiate Charter School,832 MARCY AVENUE,K,,,,,,,,,40.685004,-73.947152
2718,2014-15,K458,,832 MARCY AVENUE CONSOLIDATED LOCATION ,832 MARCY AVENUE,K,319,2.0,2.0,6.0,2.0,1.0,3C,251-500,40.685004,-73.947152
2719,2014-15,K460,15K462,Secondary School for Law,237 7 AVENUE,K,351,,,,,,3C,251-500,40.669629,-73.979287
2720,2014-15,K460,15K463,Secondary School for Journalism,237 7 AVENUE,K,285,,,,,,3C,251-500,40.669629,-73.979287
2721,2014-15,K460,15K464,Park Slope Collegiate,237 7 AVENUE,K,423,,,,,,3C,251-500,40.669629,-73.979287
2722,2014-15,K460,15K684,Millennium Brooklyn HS,237 7 AVENUE,K,566,,,,,,4C,501-750,40.669629,-73.979287
2723,2014-15,K460,,237 7 AVENUE CONSOLIDATED LOCATION,237 7 AVENUE,K,1625,0.0,8.0,13.0,5.0,3.0,8C,1501-1750,40.669629,-73.979287
2724,2014-15,K465,17K382,Academy for College Preparation and Career Explora,911 FLATBUSH AVENUE,K,505,,,,,,4C,501-750,40.649787,-73.95855
2725,2014-15,K465,17K408,Academy of Hospitality and Tourism,911 FLATBUSH AVENUE,K,285,,,,,,3C,251-500,40.649787,-73.95855
2726,2014-15,K465,17K467,Erasmus Yabc,911 FLATBUSH AVENUE,K,263,,,,,,3C,251-500,40.649787,-73.95855
2727,2014-15,K465,17K537,High School for Youth and Community Development at,911 FLATBUSH AVENUE,K,384,,,,,,3C,251-500,40.649787,-73.95855
2728,2014-15,K465,17K539,High School for Service & Learning at Erasmus,911 FLATBUSH AVENUE,K,445,,,,,,3C,251-500,40.649787,-73.95855
2729,2014-15,K465,17K543,"Science, Technology and Research Early College Hig",911 FLATBUSH AVENUE,K,516,,,,,,4C,501-750,40.649787,-73.95855
2730,2014-15,K465,,911 FLATBUSH AVENUE CONSOLIDATED LOCATION,911 FLATBUSH AVENUE,K,2398,2.0,6.0,10.0,6.0,2.0,10C,2001-2500,40.649787,-73.95855
2731,2014-15,K505,,5800 20 AVENUE CONSOLIDATED LOCATION,5800 20 AVENUE,K,3504,0.0,3.0,4.0,2.0,1.0,12C,3001-4000,40.620446,-73.981795
2732,2014-15,K470,17K531,"School for Human Rights, The",600 KINGSTON AVENUE,K,424,,,,,,3C,251-500,40.658893,-73.942458
2733,2014-15,K470,17K533,School for Democracy and  Leadership,600 KINGSTON AVENUE,K,319,,,,,,3C,251-500,40.658893,-73.942458
2734,2014-15,K470,17K546,High School for Public Service: Heroes  of Tomorro,600 KINGSTON AVENUE,K,454,,,,,,3C,251-500,40.658893,-73.942458
2735,2014-15,K470,17K745,Brooklyn Institute for Liberal Arts,600 KINGSTON AVENUE,K,253,,,,,,3C,251- 500,40.658893,-73.942458
2736,2014-15,K470,,600 KINGSTON AVENUE CONSOLIDATED LOCATION,600 KINGSTON AVENUE,K,1450,2.0,5.0,11.0,4.0,3.0,7C,1251-1500,40.658893,-73.942458
2737,2014-15,K480,32K168,The Brooklyn School for Math and Research,400 IRVING AVENUE,K,247,,,,,,2C,1-250,40.69697,-73.910791
2738,2014-15,K480,32K403,Academy for Environmental Leadership,400 IRVING AVENUE,K,340,,,,,,3C,251-500,40.69697,-73.910791
2739,2014-15,K480,32K549,Bushwick School for Social Justice,400 IRVING AVENUE,K,405,,,,,,3C,251-500,40.69697,-73.910791
2740,2014-15,K480,32K552,Academy of Urban Planning,400 IRVING AVENUE,K,279,,,,,,3C,251-500,40.69697,-73.910791
2741,2014-15,K480,,400 IRVING AVENUE CONSOLIDATED LOCATION,400 IRVING AVENUE,K,1271,1.0,6.0,26.0,5.0,2.0,7C,1251-1500,40.69697,-73.910791
2742,2014-15,K485,20K485,High School of  Telecommunication Arts and Technol,350 67 STREET,K,1329,0.0,3.0,7.0,2.0,0.0,7C,1251-1500,40.637282,-74.023849
2743,2014-15,K486,20K187,The Christa McAuliffe School\I.S. 187,1171 65 STREET,K,1018,0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.627784,-74.004485
2744,2014-15,K490,20K490,Fort Hamilton High School,8301 SHORE ROAD,K,4372,3.0,6.0,12.0,6.0,3.0,13C,4000+,40.627835,-74.040046
2745,2014-15,K495,22K495,Sheepshead Bay High School,3000 AVENUE X,K,562,,,,,,4C,501-750,40.594124,-73.937696
2746,2014-15,K495,22K611,Origins High School,3000 AVENUE X,K,213,,,,,,2C,1-250,40.594124,-73.937696
2747,2014-15,K495,22K630,Professional Pathways High School,3000 AVENUE X,K,177,,,,,,2C,1-250,40.594124,-73.937696
2748,2014-15,K495,84K738      ,New Visions Charter High School for Advanced Math,3000 AVENUE X,K,,,,,,,,,40.594124,-73.937696
2749,2014-15,K495,84K739      ,New Visions Charter High School for the Humanities,3000 AVENUE X,K,,,,,,,,,40.594124,-73.937696
2750,2014-15,K495,,3000 AVENUE X CONSOLIDATED LOCATION,3000 AVENUE X,K,952,4.0,11.0,18.0,9.0,4.0,5C,751-1000,40.594124,-73.937696
2751,2014-15,K500,18K617,High School for Innovation in Advertising and Medi,1600 ROCKAWAY PARKWAY,K,303,,,,,,3C,251-500,40.641474,-73.898254
2752,2014-15,K500,18K633,High School for Medical Professions,1600 ROCKAWAY PARKWAY,K,432,,,,,,3C,251-500,40.641474,-73.898254
2753,2014-15,K500,18K642,Urban Action Academy,1600 ROCKAWAY PARKWAY,K,309,,,,,,3C,251-500,40.641474,-73.898254
2754,2014-15,K500,,1600 ROCKAWAY PARKWAY CONSOLIDATED LOCATION,1600 ROCKAWAY PARKWAY,K,1044,3.0,2.0,10.0,2.0,2.0,6C,1001-1250,40.641474,-73.898254
2755,2014-15,KBZT,22K746,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL (BS),2186 MILL AVENUE,K,,0.0,0.0,0.0,0.0,0.0,,,40.613881,-73.912167
2756,2014-15,K505,20K505,Franklin Delano Roosevelt High School,5800 20 AVENUE,K,3220,,,,,,12C,3001-4000,40.620446,-73.981795
2757,2014-15,K505,20K658,Franklin Delano Roosevelt YABC,5800 20 AVENUE,K,284,,,,,,3C,251-500,40.620446,-73.981795
2758,2014-15,K515,18K566,Brooklyn Generation School,6565 FLATLANDS AVENUE,K,286,,,,,,3C,251-500,40.633285,-73.916735
2759,2014-15,K515,18K567,Brooklyn Theatre Arts High School,6565 FLATLANDS AVENUE,K,395,,,,,,3C,251-500,40.633285,-73.916735
2760,2014-15,K515,18K576,Victory Collegiate High School,6565 FLATLANDS AVENUE,K,321,,,,,,3C,251-500,40.633285,-73.916735
2761,2014-15,K515,18K578,Brooklyn Bridge Academy,6565 FLATLANDS AVENUE,K,176,,,,,,2C,1-250,40.633285,-73.916735
2762,2014-15,K515,18K637,Academy for Conservation and the Environment,6565 FLATLANDS AVENUE,K,308,,,,,,3C,251-500,40.633285,-73.916735
2763,2014-15,K515,18K922,South Shore Educational Complex Yabc,6565 FLATLANDS AVENUE,K,244,,,,,,2C,1-250,40.633285,-73.916735
2764,2014-15,K515,,6565 FLATLANDS AVENUE CONSOLIDATED LOCATION,6565 FLATLANDS AVENUE,K,1730,5.0,8.0,13.0,7.0,6.0,8C,1501-1750,40.633285,-73.916735
2765,2014-15,K520,15K423,Brooklyn Frontiers High School,112 SCHERMERHORN STREET,K,186,2.0,0.0,3.0,2.0,0.0,2C,1-250,40.690145,-73.989132
2766,2014-15,K525,21K525,Edward R. Murrow High School,1600 AVENUE L,K,3968,4.0,9.0,16.0,11.0,1.0,13C,4000+,40.620525,-73.959285
2767,2014-15,K535,22K535,Leon M. Goldstein High School for the Sciences,1830 SHORE BOULEVARD,K,1081,0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.580894,-73.935952
2768,2014-15,K540,21K540,John Dewey High School,50 AVENUE X,K,2006,1.0,8.0,5.0,5.0,4.0,10C,2001-2500,40.589268,-73.981738
2769,2014-15,K554,32K554,All City Leadership Secondary School,321 PALMETTO STREET,K,358,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.69737,-73.913171
2770,2014-15,K564,15K667,Sunset Park High School,153 35TH STREET,K,1333,0.0,4.0,3.0,1.0,3.0,7C,1251-1500,40.65571,-74.005197
2771,2014-15,K580,13K605,George Westinghouse Career and Technical Education,105 TECH PLACE,K,634,,,,,,4C,501-750,40.694926,-73.986015
