,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
198,BRONX ENGINEERING & TECHNOLOGY ACADEMY(XW),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
199,BRONX ENGINEERING & TECHNOLOGY ACADEMY(XW),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,OBSTRUCT BREATH,,M
200,BRONX ENGINEERING & TECHNOLOGY ACADEMY(XW),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,POSS OF KNIFE,V
201,Bronx Green Middle School(XE),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,M
202,BRONX HS FOR LAW & COMMUNITY SERVICE(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
203,BRONX HS FOR THE VISUAL ARTS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,ASSAULT,,M
204,BRONX HS FOR THE VISUAL ARTS(XE) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
205,BRONX HS FOR THE VISUAL ARTS(XE) ,Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,,,M
206,BRONX HS FOR THE VISUAL ARTS(XE) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
207,BRONX HS OF SCIENCE(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
208,BRONX HS OF SCIENCE(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
209,BRONX HS OF SCIENCE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
210,BRONX HS OF SCIENCE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
211,BRONX HS OF SCIENCE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
212,BRONX INTERNATIONAL Academy(XE) ,PINS / Warrant,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
213,BRONX LAB SCHOOL(XE),Summons,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,,DISORDERLY CONDUCT,V
214,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
215,Bronx Latin(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
216,Bronx Latin(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
217,Bronx Latin(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
218,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
219,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
220,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
221,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
222,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
223,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
224,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
225,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
226,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
227,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
228,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
229,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CRIM POS WEAP,,M
230,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CRIM POS WEAP,,M
231,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
232,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
233,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
234,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
235,BRONX LEADERSHIP ACADEMY II HS(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS OF KNIFE,V
236,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
237,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
238,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS OF KNIFE,V
239,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
240,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,OTHER ADMIN CODE,V
241,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
242,BRONX SCHOOL OF LAW & FINANCE(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
243,BRONX SCHOOL OF LAW & FINANCE(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
244,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
245,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
246,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
247,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
248,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
249,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
250,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
251,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
252,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
253,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
254,BRONX THEATRE HS(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
255,BRONX THEATRE HS(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
256,BRONX THEATRE HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
257,BRONX THEATRE HS(XW) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,V
258,BRONX THEATRE HS(XW) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
259,Bronxwood Preparatory Academy(XE),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
260,Bronxwood Preparatory Academy(XE),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
261,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
262,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
263,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
264,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
265,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
266,BROOKLYN ACADEMY OF SCIENCE & THE ENVIRONMENT BASE(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
267,Brooklyn Bridge Academy(BS),Mitigated,Off-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
268,Brooklyn College Academy(BS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,TERRORISM,,F
269,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
270,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
271,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
272,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
273,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
274,Brooklyn Collegiate(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
275,Brooklyn Collegiate(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
276,Brooklyn Collegiate(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
277,Brooklyn East Collegiate Charter School(BN),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
278,Brooklyn Frontiers HS(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
279,Brooklyn Frontiers HS(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,
280,Brooklyn Frontiers HS(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
281,Brooklyn Frontiers HS(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
282,Brooklyn HS for Law & Technology(BN),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
283,Brooklyn HS for Law & Technology(BN),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ASSAULT,,M
284,BROOKLYN HS OF THE ARTS(BN) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ARSON,,F
285,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
286,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
287,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
288,BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
289,BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS OF KNIFE,V
290,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
291,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
292,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
293,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
294,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
295,BROOKLYN TECHNICAL HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
296,BROOKLYN TECHNICAL HS(BN) ,Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
297,BROOKLYN TECHNICAL HS(BN) ,Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
298,BROOKLYN TECHNICAL HS(BN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
299,BROOKLYN TECHNICAL HS(BN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
300,Brooklyn Theatre Arts HS (BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
301,Brooklyn Theatre Arts HS (BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
302,Brooklyn Urban Garden Charter School (BS),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,M
303,BROWNSVILLE ACADEMY HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
304,BROWNSVILLE ACADEMY HS(BN) ,Summons,On-Site,No,Random,N,Y,Y,PATROL,Metal,N,None,,"MARIJUANA, POSSESSION OF",V
305,BROWNSVILLE ACADEMY HS(BN) ,Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
306,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
307,BUSHWICK COMMUNITY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
308,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
309,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
310,BUSHWICK COMMUNITY HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
311,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
312,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
313,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
314,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
315,BUSHWICK HS(BN) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ROBBERY,,F
316,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
317,BUSHWICK HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
318,BUSHWICK HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
319,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS OF KNIFE,V
320,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
321,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
322,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
323,Bushwick Leaders HS for Academic Excellence(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
324,Bushwick Leaders HS for Academic Excellence(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
325,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
326,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
327,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
328,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
329,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
330,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
331,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
332,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
333,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
334,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
335,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
336,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,SEXUAL ABUSE,,M
337,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
338,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
339,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
340,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
341,Business of Sports School(MS),Mitigated,On-Site,No,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
342,Business Technology Early College High School (QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
343,Business Technology Early College High School (QS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,PETIT LARCENY,,M
344,Cambria Heights Academy(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
345,Cambria Heights Academy(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
346,CANARSIE HS(BS) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
347,CANARSIE HS(BS) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,TERRORISM,,F
348,CANARSIE HS(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
349,CANARSIE HS(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
350,CANARSIE HS(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
351,CHOIR ACADEMY OF HARLEM(MN) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
352,CHOIR ACADEMY OF HARLEM(MN) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
353,CHOIR ACADEMY OF HARLEM(MN) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
354,CHOIR ACADEMY OF HARLEM(MN) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,TERRORISM,,F
355,CHOIR ACADEMY OF HARLEM(MN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
356,CHOIR ACADEMY OF HARLEM(MN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
357,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
358,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
359,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
360,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
361,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
362,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
363,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
364,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
365,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
366,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
367,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
368,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
369,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
370,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
371,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
372,CHRISTOPHER COLUMBUS HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
373,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,,DISORDERLY CONDUCT,V
374,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
375,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
376,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
377,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
378,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
379,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
380,CHRISTOPHER COLUMBUS HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
381,CHRISTOPHER COLUMBUS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
382,CHRISTOPHER COLUMBUS HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
383,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
384,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
385,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
386,CHRISTOPHER COLUMBUS HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
387,CITY AS SCHOOL HS (MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
388,City Polytechnic HS of Engineering Architecture & Technology(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
389,CLARA BARTON HS(BS) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
