,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
198,BRONX ENGINEERING & TECHNOLOGY ACADEMY(XW),Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
199,Bronx Envision Academy(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,MENACING,,M
200,Bronx Global Learning Institute for Girls Charter School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
201,BRONX HS FOR THE VISUAL ARTS(XE) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,No Restraints,N,None,ASSAULT,,M
202,BRONX HS FOR THE VISUAL ARTS(XE) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
203,BRONX HS OF BUSINESS(XW),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
204,BRONX HS OF SCIENCE(XW) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
205,BRONX HS OF SCIENCE(XW) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
206,BRONX HS OF SCIENCE(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
207,BRONX INTERNATIONAL Academy(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
208,BRONX INTERNATIONAL Academy(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
209,BRONX INTERNATIONAL HS(XE),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
210,BRONX LAB SCHOOL(XE),Arrested,On-Site,No,Full-Time,Y,Y,Y,SSA,Metal,N,None,CPCS,,M
211,BRONX LAB SCHOOL(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
212,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
213,BRONX LAB SCHOOL(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,Unk
214,Bronx Latin(XE),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,PETIT LARCENY,,M
215,Bronx Latin(XE),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
216,Bronx Latin(XE),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,HARASSMENT,V
217,Bronx Leadership Academy HS(XE) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
218,Bronx Leadership Academy HS(XE) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
219,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
220,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
221,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
222,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
223,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
224,Bronx Leadership Academy HS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
225,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
226,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
227,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
228,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
229,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
230,BRONX LEADERSHIP ACADEMY II HS(XW) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
231,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
232,BRONX LEADERSHIP ACADEMY II HS(XW) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
233,BRONX LEADERSHIP ACADEMY II HS(XW) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,Unk
234,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
235,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
236,BRONX LEADERSHIP ACADEMY II HS(XW) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
237,BRONX LEADERSHIP ACADEMY II HS(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
238,BRONX REGIONAL HS(XE) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
239,BRONX REGIONAL HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,V
240,BRONX REGIONAL HS(XE) ,Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
241,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
242,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
243,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,DISORDERLY CONDUCT,V
244,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
245,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
246,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
247,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
248,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
249,BRONX REGIONAL HS(XE) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
250,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
251,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
252,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,"MARIJUANA, POSSESSION OF",V
253,BRONX SCHOOL FOR LAW GOVERNMENT & JUSTICE(XW) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
254,BRONX SCHOOL OF LAW & FINANCE(XW) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
255,BRONX SCHOOL OF LAW & FINANCE(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
256,BRONX SCHOOL OF LAW & FINANCE(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
257,BRONX SCHOOL OF LAW & FINANCE(XW) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,OTHER PENAL LAW,V
258,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
259,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
260,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
261,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,Unk
262,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
263,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
264,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
265,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
266,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
267,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
268,BRONX STUDIO SCHOOL FOR WRITERS & ARTISTS(XE) ,Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,"IMITATION PISTOL/AIR RIFLE, POSS. OF",V
269,BRONX THEATRE HS(XW) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,DISCON: REFUSE LAWFUL ORDER,V
270,Bronxdale HS(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
271,Bronxwood Preparatory Academy(XE),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,
272,Bronxwood Preparatory Academy(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
273,BROOKLYN ACADEMY HS(BN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
274,BROOKLYN ACADEMY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
275,BROOKLYN ACADEMY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
276,BROOKLYN ACADEMY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
277,BROOKLYN ACADEMY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
278,BROOKLYN ACADEMY HS(BN) ,Mitigated,Off-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
279,Brooklyn Adult Learning Center(BN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
280,Brooklyn Adult Learning Center(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
281,Brooklyn Brownstone School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
282,Brooklyn College Academy(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
283,Brooklyn Collegiate(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,PETIT LARCENY,,M
284,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
285,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
286,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
287,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
288,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
289,Brooklyn Collegiate(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
290,Brooklyn Community HS of Communication Arts & Media(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
291,Brooklyn East Collegiate Charter School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
292,Brooklyn HS for Law & Technology(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
293,Brooklyn HS for Law & Technology(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
294,Brooklyn HS for Law & Technology(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
295,Brooklyn HS for Law & Technology(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
296,Brooklyn HS for Law & Technology(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
297,Brooklyn HS for Law & Technology(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,,,,,
298,Brooklyn HS for Law & Technology(BN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
299,Brooklyn HS for Law & Technology(BN),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
300,Brooklyn HS for Law & Technology(BN),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
301,BROOKLYN HS OF THE ARTS(BN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,Unk
302,BROOKLYN HS OF THE ARTS(BN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,V
303,BROOKLYN HS OF THE ARTS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
304,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
305,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
306,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
307,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
308,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
309,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
310,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
311,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
312,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
313,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
314,BROOKLYN INTERNATIONAL HS AT WATERS EDGE(BN) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,TRESPASS,V
315,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
316,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
317,Brooklyn Lab School(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
318,Brooklyn Lab School(BN),Mitigated,On-Site,Yes,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
319,BROOKLYN SCHOOL FOR GLOBAL STUDIES(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
320,BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,Metal,N,None,,DISORDERLY CONDUCT,V
321,BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS) ,Summons,On-Site,No,Full-Time,N,Y,Y,UTF,No Restraints,N,None,,DISORDERLY CONDUCT,V
322,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
323,BROOKLYN STUDIO SECONDARY SCHOOL(BS) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
324,BROOKLYN TECHNICAL HS(BN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
325,BROOKLYN TECHNICAL HS(BN) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
326,BROOKLYN TECHNICAL HS(BN) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
327,Brooklyn Theatre Arts HS (BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
328,Brooklyn Theatre Arts HS (BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,Unk
329,Brooklyn Theatre Arts HS (BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
330,Brooklyn Theatre Arts HS (BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,DISORDERLY CONDUCT,V
331,BROWNSVILLE ACADEMY HS(BN) ,Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
332,BROWNSVILLE ACADEMY HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
333,BROWNSVILLE ACADEMY HS(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
334,BUSHWICK COMMUNITY HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
335,BUSHWICK COMMUNITY HS(BN) ,Summons,On-Site,No,Hand Wand,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
336,BUSHWICK HS(BN) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
337,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
338,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
339,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
340,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
341,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
342,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
343,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
344,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,N,None,,,
345,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
346,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
347,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
348,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
349,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
350,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
351,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
352,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
353,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
354,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
355,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
356,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
357,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
358,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
359,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
360,BUSHWICK HS(BN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
361,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
362,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
363,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
364,BUSHWICK HS(BN) ,Summons,On-Site,No,Full-Time,Y,N,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
365,Bushwick Leaders HS for Academic Excellence(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
366,Bushwick Leaders HS for Academic Excellence(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
367,Bushwick Leaders HS for Academic Excellence(BN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,Unk
368,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
369,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
370,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
371,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
372,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
373,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
374,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
375,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
376,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
377,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
378,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
379,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
380,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
381,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
382,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
383,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
384,Bushwick Leaders HS for Academic Excellence(BN),Mitigated,On-Site,No,Non-Scanning,N,N,Y,SSA,No Restraints,N,None,,,
385,Bushwick Leaders HS for Academic Excellence(BN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,,DISCON: REFUSE LAWFUL ORDER,V
386,Bushwick Leaders HS for Academic Excellence(BN),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
387,Bushwick Leaders HS for Academic Excellence(BN),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
388,BUSHWICK SCHOOL FOR SOCIAL JUSTICE(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
